seed,Accuracy,Precision,Recall,F1,AUC
0,0.8731343283582089,0.8429824561403509,0.7568144499178981,0.78771782685677,0.8719211822660099
1,0.8731343283582089,0.8078231292517006,0.8566502463054186,0.8273588480485032,0.9215106732348112
2,0.8731343283582089,0.8090425531914893,0.8816091954022989,0.8340980263637026,0.9533661740558292
3,0.8283582089552238,0.7632251469460771,0.8301282051282051,0.7834913944502986,0.8772435897435898
4,0.8731343283582089,0.7976190476190477,0.9220183486238532,0.8308457711442787,0.984954128440367
5,0.9029850746268657,0.8268939393939394,0.8380336858597728,0.8322903629536922,0.9236192714453584
6,0.917910447761194,0.8987465726596161,0.8429919137466307,0.8668112406252824,0.9164420485175202
7,0.9253731343283582,0.8247139588100687,0.8567119155354449,0.8395593869731801,0.9492207139265962
8,0.8134328358208955,0.7624616111504843,0.8560897435897437,0.7788340925595827,0.9291666666666667
9,0.8208955223880597,0.7833020637898687,0.8424036281179138,0.796969696969697,0.9348072562358276
10,0.9029850746268657,0.8204177897574124,0.872502937720329,0.8425951025571519,0.9486878182530356
11,0.7910447761194029,0.7112154150197628,0.8238636363636364,0.7292929292929293,0.893560606060606
12,0.8805970149253731,0.8132352941176471,0.8588274932614555,0.8321327904791732,0.9309299191374663
13,0.8507462686567164,0.7819314641744548,0.767487684729064,0.7742587601078168,0.9211822660098523
14,0.8283582089552238,0.7960648148148148,0.8563666759543048,0.8086546222139442,0.9367511841738645
15,0.8731343283582089,0.783302752293578,0.7924242424242425,0.78771782685677,0.8636363636363636
16,0.9253731343283582,0.8568181818181818,0.8823051948051948,0.8687818253035644,0.9512987012987013
17,0.8656716417910447,0.7884788478847884,0.8328141225337486,0.8067307692307693,0.9172724125995153
18,0.8283582089552238,0.8069923371647509,0.6923192319231923,0.7215144122164996,0.8964896489648965
19,0.8656716417910447,0.8426906779661016,0.7179919137466307,0.755275974025974,0.8837601078167115
20,0.8880597014925373,0.8299632352941176,0.8536945812807881,0.8408172962698979,0.949096880131363
21,0.8656716417910447,0.7884788478847884,0.8328141225337486,0.8067307692307693,0.9138110072689511
22,0.8656716417910447,0.7884788478847884,0.8328141225337486,0.8067307692307693,0.925925925925926
23,0.8955223880597015,0.8305668650172252,0.8653513326410522,0.8459770114942529,0.9293873312564901
24,0.9029850746268657,0.9204980842911877,0.7883415435139574,0.8322903629536922,0.8866995073891626
25,0.9029850746268657,0.8284873658705434,0.8594696969696969,0.8425951025571519,0.918939393939394
26,0.8805970149253731,0.8421599169262721,0.8095834638271218,0.8239737274220034,0.9016598809896649
27,0.8805970149253731,0.8143382352941176,0.8456873315363882,0.8282051282051281,0.920822102425876
28,0.8283582089552238,0.7535253525352535,0.7708333333333333,0.7613627564847076,0.8560897435897437
29,0.9029850746268657,0.8594696969696969,0.8284873658705434,0.8425951025571519,0.9196953963309105
