seed,Accuracy,Precision,Recall,F1,AUC
0,0.8275862068965517,0.6499032882011606,0.7170868347338936,0.6712018140589568,0.8627450980392157
1,0.7586206896551724,0.5984496124031008,0.6778711484593838,0.6073500967117988,0.8179271708683473
2,0.8103448275862069,0.7105263157894737,0.89,0.7344985434873075,0.8975
3,0.7931034482758621,0.6054421768707483,0.6054421768707483,0.6054421768707483,0.8390022675736961
4,0.8448275862068966,0.6185897435897436,0.603641456582633,0.6101568334578044,0.6694677871148459
5,0.6551724137931034,0.5542929292929293,0.6990740740740741,0.5042735042735043,0.8009259259259259
6,0.7586206896551724,0.6585695006747638,0.7664399092970522,0.6704545454545454,0.8526077097505669
7,0.9137931034482759,0.6393939393939394,0.6064814814814814,0.6199213630406291,0.7453703703703705
8,0.7068965517241379,0.5952380952380952,0.8425925925925926,0.5665934065934066,0.9305555555555556
9,0.46551724137931033,0.5571428571428572,0.712962962962963,0.4012654012654012,0.861111111111111
10,0.896551724137931,0.4482758620689655,0.5,0.4727272727272727,0.7756410256410255
11,0.8275862068965517,0.6375,0.6375,0.6375,0.7849999999999999
12,0.6724137931034483,0.4918831168831169,0.48866213151927435,0.4848059841047218,0.673469387755102
13,0.8275862068965517,0.6672077922077922,0.8301282051282051,0.6979166666666667,0.907051282051282
14,0.8448275862068966,0.7085470085470086,0.8049999999999999,0.7383458646616541,0.8875
15,0.8620689655172413,0.45454545454545453,0.4716981132075472,0.46296296296296297,0.7132075471698114
16,0.7241379310344828,0.5751937984496124,0.6099773242630385,0.5797101449275363,0.7777777777777778
17,0.8620689655172413,0.6923076923076923,0.9245283018867925,0.7369614512471656,0.9283018867924528
18,0.6551724137931034,0.5801242236024845,0.680672268907563,0.5503875968992248,0.7787114845938375
19,0.7758620689655172,0.7007722007722008,0.825,0.7138519924098672,0.8770833333333334
20,0.7758620689655172,0.675,0.8725490196078431,0.6862255513940907,0.8487394957983193
21,0.8793103448275862,0.587962962962963,0.5716981132075472,0.5784008307372793,0.7773584905660378
22,0.8275862068965517,0.61875,0.6826923076923077,0.6375,0.75
23,0.7586206896551724,0.6054519368723099,0.7773584905660378,0.6073500967117988,0.8301886792452831
24,0.9310344827586207,0.8395833333333333,0.9075,0.8684807256235827,0.9175000000000001
25,0.6724137931034483,0.6102941176470589,0.7521008403361344,0.5817836812144213,0.8095238095238095
26,0.8275862068965517,0.644927536231884,0.7564102564102564,0.6712018140589568,0.891025641025641
27,0.896551724137931,0.6303030303030303,0.5811320754716981,0.5972222222222222,0.7849056603773585
28,0.8103448275862069,0.5696324951644101,0.6666666666666667,0.5788778877887789,0.875
29,0.9310344827586207,0.48214285714285715,0.48214285714285715,0.48214285714285715,0.7142857142857142
