seed,Accuracy,Precision,Recall,F1,AUC
0,0.9230769230769231,0.7912087912087913,0.8367546432062561,0.8115942028985508,0.9423264907135874
1,0.9134615384615384,0.7698863636363636,0.8714565004887586,0.8084714548802947,0.949169110459433
2,0.9230769230769231,0.8573099415204679,0.7582417582417582,0.7966764418377321,0.9273034657650042
3,0.9711538461538461,0.9339181286549707,0.8946808510638298,0.9131161236424394,0.9457446808510639
4,0.9326923076923077,0.8220973782771535,0.8894927536231885,0.8510333537957847,0.9628623188405797
5,0.9134615384615384,0.7554307116104868,0.8627659574468085,0.7954098360655737,0.9638297872340426
6,0.9615384615384616,0.9420289855072463,0.8873015873015873,0.9120879120879121,0.9714285714285714
7,0.9038461538461539,0.7768762677484787,0.8461538461538463,0.8052434456928839,0.9171597633136095
8,0.9038461538461539,0.7974756167527253,0.8883895131086142,0.8320413436692506,0.9258426966292135
9,0.9038461538461539,0.7881136950904393,0.853968253968254,0.8153409090909092,0.9246031746031746
10,0.9807692307692307,0.9234167893961709,0.9234167893961709,0.9234167893961709,0.9337260677466863
11,0.8846153846153846,0.7108614232209738,0.7751710654936461,0.7362637362637363,0.8484848484848485
12,0.8846153846153846,0.76,0.9340659340659341,0.806811145510836,0.9712595097210482
13,0.9615384615384616,0.8893617021276596,0.8893617021276596,0.8893617021276596,0.9702127659574468
14,0.9038461538461539,0.7775280898876404,0.8131868131868132,0.7936507936507937,0.9205409974640745
15,0.8942307692307693,0.78,0.9388888888888889,0.8264299802761341,0.9674603174603175
16,0.9134615384615384,0.75,0.9526315789473685,0.8084714548802947,0.968421052631579
17,0.8846153846153846,0.718052738336714,0.81524926686217,0.7523809523809524,0.9423264907135874
18,0.9326923076923077,0.9257246376811594,0.8177822853279243,0.8597572722018878,0.9770114942528736
19,0.8942307692307693,0.7840909090909092,0.799625468164794,0.7915071988336067,0.9333333333333333
20,0.9519230769230769,0.9164794007490638,0.8948863636363636,0.9052305449243667,0.9524147727272727
21,0.8846153846153846,0.8036781609195403,0.9089783281733745,0.8375,0.9455108359133128
22,0.9326923076923077,0.8068181818181819,0.9222873900293255,0.8510333537957847,0.9765395894428153
23,0.8461538461538461,0.6521739130434783,0.9175257731958764,0.6883895131086142,0.979381443298969
24,0.9326923076923077,0.9639175257731959,0.75,0.8146167557932263,0.9761904761904763
25,0.9615384615384616,0.8645833333333333,0.8645833333333333,0.8645833333333333,0.90234375
26,0.9134615384615384,0.7589587559161596,0.9074468085106383,0.8084714548802947,0.9074468085106384
27,0.8653846153846154,0.7229166666666667,0.8876811594202898,0.7648578811369509,0.9375
28,0.9326923076923077,0.8770897832817337,0.8934108527131783,0.8849375691480954,0.9437984496124031
29,0.8461538461538461,0.7135874877810362,0.6477349560513861,0.6698412698412698,0.8755916159567276
